"emp_no","last_name","first_name","sex","salary"
429998,"Danner","Alain","F",66893
94520,"Erman","Richard","M",40000
212400,"Deverell","Ulises","M",75767
57126,"Greenaway","Morris","M",46134
86055,"Gaughan","Denis","M",75815
435969,"Valtorta","Petter","M",68515
286549,"Brodie","Honglan","M",84024
456072,"Perfilyeva","Zorica","F",86975
42717,"Srimani","Hidefumi","F",55239
283717,"Matzke","Domenick","M",74320
91138,"Ladret","Dipankar","F",40000
288110,"Qiwen","Claude","M",68906
499098,"Milicic","Sachem","M",40313
401811,"Merli","Aloys","M",50748
400236,"Keirsey","Lobel","M",47529
246741,"Wrigley","Leen","F",40000
92575,"Eickenmeyer","Kendra","F",74452
422834,"Merks","Shirish","F",44231
57909,"Xiaoshan","Yurij","M",49666
208035,"Asser","Marco","F",40000
411848,"Cunliffe","Kenroku","F",46001
70962,"Monarch","Alois","F",47441
284891,"Preusig","Bernt","F",59233
440944,"Peac","Masoud","M",41449
225398,"Birch","Sumali","M",46565
66593,"Improta","Shigeichiro","F",70353
427662,"Denos","Bokyung","M",40000
499281,"Aloia","Lenore","F",40000
477084,"Cannard","Falguni","M",49880
413196,"Beznosov","Arlette","M",40000
243209,"Kusakari","Hausi","F",61955
234127,"Mahnke","Vitaly","M",44027
250608,"Bade","Aron","M",40000
480975,"Birge","Shigeu","M",53510
64640,"Cullers","Apostol","F",54939
82162,"Kroft","Shigeo","M",46363
202941,"Sinitsyn","Phuoc","M",52694
411273,"Eickenmeyer","Leif","M",70845
406180,"Stamatiou","Nagui","F",51190
92292,"Tomescu","Amstein","F",44253
257705,"Jumpertz","Takushi","M",64269
18675,"Ritcey","Tzvetan","M",40000
29471,"Ravishankar","Gererd","F",45058
451887,"Vecchio","Miyeon","M",44069
266047,"Pews","Uinam","M",51774
45442,"Kropp","Gino","M",49672
270040,"Schueller","Eric","M",56124
482967,"Samarati","Jaewoo","F",45425
470084,"Krychniak","Tsvetan","M",40901
266978,"Wilfing","Mitsuyuki","F",49250
87410,"Bratsberg","Kiyokazu","F",46376
491923,"Deville","Sudharsan","F",42145
107366,"Feinberg","Oscar","M",46152
281958,"Carrera","Weijing","F",62620
16844,"Kitai","Geoffry","M",110564
258840,"Peral","Wojceich","F",44201
415419,"Bridgland","Juichirou","M",40000
18693,"Herath","Mantis","M",53457
291252,"Birjandi","Kaijung","M",67278
31896,"Gubsky","Kotesh","F",49553
85015,"Lipner","Lijia","F",68523
45991,"Pelz","Monique","F",40000
247155,"Oxenboll","Gunilla","M",40000
413516,"McFarlin","Siamak","M",40000
496882,"Vural","Abdelghani","F",56434
410855,"Oaver","Florina","M",40000
299658,"Schiper","Jaber","M",66668
262026,"Holburn","Mana","M",50717
224005,"Tempesti","Divier","F",42037
428153,"Koshiba","Syozo","F",54771
252475,"Heiserman","Shigehiro","F",51205
477027,"Hiltgen","Kellie","F",76141
12006,"Erol","Remco","M",44032
400504,"Sullins","Shichao","M",41214
82183,"Sinicrope","Phillip","F",40000
489156,"Munch","Baocai","M",91335
435893,"Byoun","Charlene","F",40000
29494,"Billingsley","Hironobu","F",40764
25676,"Pramanik","Geoffry","M",40000
75672,"Shinomoto","Nadjib","F",74614
61899,"Murtha","Yahiko","M",82762
108439,"Ramsay","Hongzhu","M",61632
223883,"Peek","Phillip","M",64349
98787,"Demke","Haldun","M",64434
224959,"Swen","Guoxiang","F",40000
40139,"Tanemo","Fumitake","M",49284
415479,"Schwabacher","Kirk","F",61377
288178,"Wissmann","Ortrun","F",40000
452408,"Narwekar","Pohua","M",65358
417864,"Greibach","Shounak","F",40000
478539,"Rissland","Brewster","M",83569
259166,"Krone","Masadi","M",54130
22632,"Kampfer","Pranjal","F",68876
47091,"Nollmann","Mostafa","M",40000
225220,"Denna","Yuchang","M",40000
26090,"Vural","Douadi","F",40000
457252,"Prenel","Lijie","M",63359
18969,"Fujisawa","Vitali","F",41639
15294,"Cyre","Kwangsub","F",40000
247112,"Kalsbeek","Bodh","F",49754
431723,"Ulupinar","Magdalena","M",78362
200489,"Vesel","Weiwu","M",96341
474359,"Bruckman","Lorien","M",51655
463466,"Reistad","Francoise","M",42091
277800,"Miara","Khatoun","F",40000
439297,"Wendorf","Ishfaq","M",55630
449094,"Perin","Gunilla","M",43456
35291,"Marsiglia","Shushma","F",60447
209044,"Magliocco","Zito","M",55248
298611,"Knightly","Gen","F",40873
41962,"Shanbhogue","Hein","F",48821
34337,"Pokrovskii","Zhanqiu","F",58008
422379,"Kabayashi","Yongmin","F",43675
105680,"Mungall","Otilia","M",40000
71978,"Lorcy","Katsuyuki","M",71888
482778,"Speek","Juyoung","M",40000
263415,"Polupanov","Kenton","M",40000
81617,"Perri","Stella","M",40000
214171,"Saoudi","Sergi","M",40000
64521,"Hagimont","Mahendra","M",45801
41054,"Keustermans","Leandro","M",47399
14265,"Roison","Jaber","F",41336
269735,"Godskesen","Ishfaq","F",40000
63348,"Highland","Khosrow","M",48854
215021,"Staylopatis","Horward","F",72531
442379,"Stiles","Zeljko","M",56007
417299,"Weisert","Paloma","F",113516
403992,"Cappelletti","Abdelwaheb","F",69371
434856,"Tsukune","Zengping","M",46767
216442,"Slobodova","Hatim","M",45289
489567,"Nitsche","Florian","F",58641
478741,"Keirsey","Sanjay","M",41380
10629,"Francisci","Lalit","F",87045
63856,"Stranks","Sudhanshu","F",40000
255678,"Cairo","Aleksandar","M",40576
458516,"Redmiles","Halsur","F",70770
66628,"Merkl","Jixiang","M",40000
400835,"Plumb","Fabrizio","F",40000
289529,"Driscoll","Nagui","F",49007
45501,"Dulay","Zhilian","F",76579
276531,"Litvinov","Michaela","F",75961
99190,"Kambil","Djenana","M",70800
476571,"Erdi","Tayeb","M",40000
11873,"Reeken","Venkatesan","F",52243
226209,"Benzaken","Subbu","F",40000
21215,"Sessa","Baoqiu","M",43303
55662,"Pettey","Arvin","F",54708
430295,"Zuberek","Jessie","F",41243
245462,"Makinen","Dhritiman","M",40000
427869,"Rubsam","Marjo","M",66840
249851,"Taneja","Giao","F",106334
486982,"Stanfel","Lokesh","F",53893
269004,"Theuretzbacher","Boalin","M",41739
412945,"Swen","Zine","M",71137
408813,"Siochi","Xiaocheng","F",71718
224194,"Fujisaki","Sorina","M",57589
98055,"Bernini","Aimee","M",58069
440848,"Kropp","Fen","F",57157
491026,"Pietracaprina","Khalid","M",78545
252218,"Wendorf","Sariel","F",40000
14059,"Scallan","Stella","M",40000
36955,"Morrin","Lidong","M",68821
293661,"Takkinen","Oldrich","F",76844
65317,"Maginnis","Nakhoon","F",50644
281273,"Roccetti","Wayne","F",42924
28778,"Perry","Khatoun","F",63925
431222,"Berendt","Anneli","F",75510
438257,"Nivat","Jaana","F",40000
79658,"Peir","Roselyn","M",83026
299395,"Koblitz","Xiaocheng","M",40000
17092,"Lalonde","Atreye","F",40000
458836,"Ullian","Denny","M",40000
11170,"Cannard","Minghong","M",44531
298605,"Siegrist","Martina","M",47472
25608,"Unni","Vivian","M",40000
54837,"Melton","Jordanka","F",74315
82564,"Warwick","Florina","M",44520
67244,"Gomatam","Zita","M",51420
433820,"Begiun","Reinhard","M",50935
470388,"Chaudhuri","Chirstian","F",85681
83325,"Cochrane","Taisook","M",53373
214328,"Sooriamurthi","Nikolaos","M",50495
233265,"Gunderson","Janche","F",44688
84936,"Legleitner","Huei","F",40000
95292,"Lichtner","Marsal","M",40000
259089,"Baba","Aamer","M",48195
212986,"Cooman","Sanjay","M",92301
464710,"Heuser","Yuqun","F",40000
211324,"Hofting","Mads","F",51873
206480,"Sevcikova","Radhika","M",47083
92437,"Georg","Hiroyasu","F",40000
82325,"Seghrouchni","Mrinalini","M",40000
90046,"Greibach","Jaber","M",40000
419653,"Botman","Adib","M",73625
452591,"Barreiro","Aleksander","M",40000
453930,"Ramsey","Sachem","M",69691
25130,"Ishibashi","Sanjiv","F",40000
423412,"Spelt","Kwok","M",40000
93861,"Vigier","Georgy","F",65501
18623,"Shackel","Karsten","M",40000
27113,"Picci","Kerryn","M",40951
488122,"Peak","Falguni","F",58324
289174,"Eugenio","Poornachandra","F",40000
434516,"Vecchio","Zhilian","M",46757
107037,"Underwood","Adly","F",43920
275274,"Iisaku","Elliott","F",40000
412105,"Siksek","Teiji","F",68574
254800,"Danley","Shaowei","F",51721
237164,"Baja","Oscar","F",61995
98707,"Servieres","Parto","M",59058
48955,"Onuegbe","Masasuke","M",54060
204092,"Stentiford","Rafail","F",83512
18922,"Reghbati","Luigi","F",46897
58927,"Collette","Khaled","M",41117
261479,"Masada","Tetsushi","M",52422
409998,"Bellmore","Matt","M",40000
448866,"Ebeling","Pranay","F",42540
470557,"Miculan","Rafael","M",62983
438164,"Linnainmaa","Bojan","M",72078
248561,"Gecsei","Domenico","F",40000
67742,"Hasham","Toong","M",41346
265358,"Munck","Arch","M",59852
236804,"Schurmann","Zito","F",95428
220785,"Redmiles","Sugwoo","F",40000
453874,"Erol","Arnould","M",40000
293188,"Morrey","Waiman","M",64497
449129,"Kroft","Kamran","F",54044
221961,"Eterovic","Boguslaw","M",40000
222812,"Narlikar","Padma","F",40000
431836,"Mahmud","Arne","M",55481
280596,"Siksek","JoAnna","M",40000
406276,"Fendler","Herbert","M",40000
237427,"Benantar","Shim","F",40000
275794,"Bugaenko","Wojceich","M",62384
441049,"Ritzmann","Tse","M",58711
221085,"Ramaiah","Chaosheng","F",40000
292176,"Babb","Mabhin","F",55463
100919,"Aingworth","Susuma","M",45072
479257,"Hutton","Mrinalini","F",65189
494914,"Hardjono","Oksana","M",40000
471315,"Rande","Gritta","F",54234
201223,"Undy","Mayumi","F",68599
83461,"Millington","Zongyan","M",72738
402878,"Rathonyi","Genta","M",40000
279727,"Prenel","Make","F",40000
90271,"Zwicker","Ramzi","M",40000
55306,"Vuskovic","Kotesh","F",56857
23718,"Sanella","Xiaoqiang","F",40000
236119,"Schwartzburd","Emran","F",84041
104917,"Merlo","Kien","F",82928
498829,"Tanemo","Sajjad","F",44978
265918,"Callaway","Adil","M",60107
293561,"Vuskovic","Irena","M",56213
445803,"Danecki","Sivanarayana","F",40000
17586,"Halevi","Lein","F",40000
446794,"Duclos","Goo","M",58618
207840,"Zuberek","Danel","F",50314
296746,"Syrotiuk","Dzung","F",57578
244890,"Billawala","Sungwon","F",40000
279646,"Bharadwaj","Pohua","F",40000
282629,"Suppi","Yongmao","M",55390
49364,"Openshaw","Khalil","F",40397
18256,"Penz","Anneke","F",40000
242307,"Chachaty","Dekang","M",69215
487894,"Highland","Subhankar","M",58919
217306,"Gargeya","Angel","M",51052
95118,"Willoner","Gay","M",64572
294194,"Feldmann","Marc","F",41660
447055,"Vasanthakumar","Gurbir","F",40000
65941,"Dulay","Shuzo","M",54960
54890,"Ramalingam","Moheb","M",83320
449314,"Dichev","Lucian","F",89926
51649,"Brizzi","Ferdinand","F",44230
477710,"Antonisse","Yaghout","F",67124
280022,"Brookner","Gino","M",45775
480816,"Openshaw","Naftali","M",40000
448709,"Cooke","Nahla","F",53860
402422,"Scharstein","Sasan","M",81679
497335,"Sifakis","Bernt","M",40000
53557,"Aingworth","Gianluca","M",87590
205905,"Pelz","Gudjon","M",49823
22847,"Ferretti","Duro","M",40000
239279,"Isard","Anestis","F",65249
201634,"Gajiwala","Kshitij","M",53978
27165,"Wilharm","Mihalis","F",101697
246828,"Kamble","LiMin","M",40000
21920,"Schneeberger","Naftali","M",56825
264897,"Suermann","Dannz","M",49461
260995,"Hagimont","Martijn","M",76763
424412,"Pollock","Iara","M",40000
59567,"Huttel","Richard","M",44113
44421,"Panienski","Uri","M",65180
448737,"Cummings","Dhritiman","F",40000
433034,"Rosiles","Zhenhua","M",66413
36951,"Hoppenstand","Caolyn","F",40000
90873,"Candan","Tommaso","F",40000
495830,"Auria","Chikako","M",61867
271482,"Talmon","Maria","M",45844
205980,"Crelier","Sham","M",40000
91301,"Coors","Mooi","M",61468
260969,"Leuchs","Aamod","M",40000
454441,"Niizuma","Monique","M",77643
220394,"Zykh","Indrajit","M",62948
27832,"Stifter","Zeljko","M",40000
47939,"Bultermann","Zsolt","F",40000
32221,"Snedden","Pranas","M",80099
476652,"Lichtner","Baziley","M",40000
75676,"Sabnani","Kazunori","M",75412
484671,"Eastman","Chaoyi","M",64981
473766,"Nyanchama","Vidya","F",40000
51159,"Koyama","Pintsang","M",62505
294398,"Ruemmler","Kazuhiko","M",66138
476383,"Serov","Moni","F",51743
205732,"Schrift","Inderjeet","F",73539
447807,"Madeira","Harjit","M",52749
83647,"Marsiglia","Kolar","M",40000
425689,"Bernini","Arnould","M",55867
244933,"Kruskal","Giordano","M",40000
222333,"Improta","Zhenhua","M",40000
277083,"Pargaonkar","Aiman","M",65147
461766,"Hutton","Dekang","M",46084
435117,"Krogh","Mabhin","M",40000
227458,"Birrer","Masamitsu","F",65591
409795,"Callaway","Gift","M",64266
76022,"Hanabata","Xuejia","F",40000
73304,"Georgatos","Babette","F",46006
484344,"Makrucki","Amalendu","M",40000
97207,"Goodrum","Cathie","F",56176
487811,"Baik","Dietrich","F",60867
262874,"Meszaros","Djenana","M",43639
296134,"Emiris","Ronghao","M",45138
29392,"Rothenberg","Shalesh","M",50066
87257,"Kakkad","Martina","F",43982
37885,"Comte","Falguni","F",63716
258734,"Sundgren","Juyoung","M",60980
466499,"Jiang","Arif","F",56026
415634,"Ducloy","Yurij","M",55206
458517,"Hofting","Remzi","F",42990
279368,"Mahnke","Slavian","F",49870
250845,"Turnbull","Takahira","M",70543
277675,"Rindone","Jiann","F",53832
449031,"Fasbender","Masato","F",40000
71688,"Cincotta","Shmuel","M",45718
283496,"Flasterstein","Kenroku","F",69688
450998,"Liesche","Francoise","F",42758
419100,"Brickell","Amalendu","F",40000
12777,"Cichocki","Sreenivas","F",50672
492880,"Berendt","Saddek","F",60102
469273,"Pashtan","Itzchak","M",42538
435782,"Bolotov","Shugo","F",46912
278023,"Hiraishi","Christoph","F",40000
84921,"Fabrizio","Amalendu","M",84756
483270,"Gulik","Geoff","F",75381
215388,"Mellouli","Marco","M",40000
453622,"Weiland","Oksana","M",47397
53589,"Spell","Kitty","F",42166
243107,"Fontan","Elgin","M",60970
66671,"Demir","LiMin","F",40000
422964,"Eugenio","Chuanti","F",40000
84388,"Sifakis","Chikako","M",40621
434554,"Hedayat","Gianluca","M",42940
447664,"Bage","Vidar","M",90989
252708,"Begiun","Xinglin","M",57388
109634,"Zielinski","Premsyl","F",40000
222389,"Marshall","Tayeb","F",43906
411039,"Carrere","Hideyuki","F",40000
95439,"Cannata","Shuji","M",77270
74825,"Bade","Heon","M",59343
203724,"Neiman","Pranay","F",40000
275364,"Muntz","Nishit","F",40000
59615,"Beidas","Rosli","M",49192
407689,"Back","Vasilis","M",51123
400829,"Chorvat","Sachem","F",40000
419487,"Haldar","Nimmagadda","F",40000
40500,"Brattka","Aiman","F",88311
94689,"Condotta","Hausi","M",40000
498479,"Driscoll","Otilia","F",45193
209583,"Birrer","Rasiah","M",41354
282614,"Takanami","Toshimori","F",65527
245726,"Nitsche","Shao","F",48753
29259,"Perng","Jingling","M",42070
24850,"Bressoud","Uwe","F",40000
70918,"Hegner","Kwok","M",51084
494962,"Vasanthakumar","Marsal","F",43768
445998,"Erol","Xuedong","M",40000
299706,"Dechter","Boguslaw","F",40000
484932,"Chenney","Christoph","M",49651
211912,"Panangaden","Troy","F",47326
282637,"Itzfeldt","Pascal","F",40000
452431,"Janocha","Hidekazu","F",69218
438411,"Pokrovskii","Nathalie","F",77999
271076,"Sabnani","Uriel","M",60093
490289,"Vrecion","Boalin","M",46372
61767,"Luke","Niteen","F",44710
211457,"Vieth","Vasilis","M",40222
10105,"Piveteau","Hironoby","M",59258
279860,"Gopalakrishnan","Shaowei","M",63505
280169,"Sherertz","Aimee","M",43251
75570,"Bharadwaj","Niranjan","F",53692
293858,"Remmers","Mahmut","F",59834
66835,"Ramamoorthy","Giao","M",61723
405522,"Ariola","Mario","M",74988
418479,"Underwood","Uma","F",40000
53039,"Llado","Billur","F",40000
418380,"Gornas","Kazuhiko","F",41525
278963,"Schwabacher","Leen","M",48951
262875,"Heuser","Poorav","F",40000
201189,"Petereit","Tadahiro","M",76804
408644,"Otillio","Jaideep","F",65966
450275,"Radivojevic","Taisook","M",71241
38288,"Reutenauer","Percy","F",61616
277655,"Setia","Kien","F",40000
78142,"Willoner","Pohua","M",76253
99779,"Taubenfeld","Rasiah","M",45628
38173,"Luck","Jagoda","M",40000
494099,"Irland","Waiman","F",73599
498644,"McDermid","Yunming","M",44110
437142,"Serra","Toney","M",59711
95366,"Gadepally","Hyuncheol","F",74721
409878,"Zhang","Reinhard","M",76052
25077,"Preusig","Kenroku","M",57864
105588,"Mukaidono","Zhongwei","M",40000
46260,"Karlin","Tze","F",53467
100965,"Bultermann","Lucian","F",85601
18844,"Seuren","Anneli","M",40000
30234,"dAstous","Yurii","F",53720
241913,"Perko","Berto","F",40000
457426,"Manders","Jaewon","F",79820
47380,"Schmittgen","Lein","F",71452
36376,"Kolinko","Tadanori","M",48517
299901,"Decaestecker","Gianluca","F",40000
422574,"Zirintsis","Piyawadee","M",46727
34344,"Basart","Gadiel","M",52140
450640,"Orlowska","Yonghong","M",41350
451802,"Furedi","Shih","M",76736
450344,"Templeman","Subhankar","F",40000
90559,"Schlegelmilch","Amalendu","M",40000
284179,"Ouhyoung","Vishwani","M",40000
286025,"Sgarro","Jaihie","M",40000
18626,"Janocha","Mountaz","M",40959
485732,"Kemmerer","Gererd","M",63739
85738,"Streng","Vidya","F",57819
433960,"Kruskal","Utpal","F",59113
39196,"Cesareni","Isamu","M",49373
417972,"Peres","Shmuel","F",40000
264632,"Hooghiemstra","Chenyi","M",64445
477420,"Limongiello","Jaihie","M",40000
211763,"Schicker","Sachem","M",40000
477394,"Skafidas","Supot","M",40000
64638,"Schlumberger","Hilary","M",72939
259448,"Conti","Mari","M",61297
102321,"Karcich","Uli","M",53556
271992,"Doering","Zita","F",51377
47592,"Usdin","Toshimi","F",46005
29871,"Pocchiola","Xiaobin","M",56260
489475,"Beetstra","Kazuhito","F",40000
13850,"Kroft","Hyuckchul","F",59163
259370,"Rodham","Dipankar","F",45189
42781,"Dechter","Xinyu","M",40000
412672,"Fargier","Katsuo","F",40000
99853,"Morrey","Gor","M",40000
103507,"Petereit","Ishfaq","M",40000
470353,"Poujol","Ayonca","F",40000
453066,"Broder","Tamiya","M",56183
281710,"Thiran","Ibibia","M",66621
251609,"Griswold","Xiaoheng","M",49122
436844,"Matheson","Carrsten","M",40000
204857,"Matzke","Lidong","M",40000
64207,"Kropatsch","Kensei","M",40000
95142,"Besancenot","Kien","M",72749
450965,"Marletta","Zeljko","M",40000
456201,"Ranft","Mamdouh","F",40000
454731,"Varley","Aran","F",63791
31610,"Biros","Jaideep","M",47624
408015,"Erol","Kendra","F",61437
101984,"Cools","Werner","M",40963
463632,"Foote","Chinya","F",67805
86402,"Trelles","Xuejia","F",77500
411985,"Geffroy","Toshiko","F",40000
417458,"Reeken","Hideyuki","M",54091
296470,"Nitta","Kannan","F",67168
472688,"Litvinov","Przemyslawa","M",40499
479658,"Avouris","Dinkar","M",40000
281836,"Iisaka","Gaetan","F",58657
204645,"Gilg","Duangkaew","F",57696
231418,"Bierbaum","Mary","F",40000
27149,"Hasham","Barton","M",40000
216473,"Heering","Zhenhua","F",40000
27428,"Bernardeschi","Leon","M",64402
259214,"Beetstra","Bedir","M",40550
27780,"Simkin","Siamak","M",50109
267033,"Vecchi","Munir","F",40000
422582,"Solovay","Serif","M",47364
108885,"Mitina","Gadiel","M",57407
452593,"Zykh","Aloys","M",40000
443019,"Stiles","Shuichi","F",40000
424532,"Brender","Sachar","M",49269
64440,"Sadowsky","Mabo","M",49447
477787,"McConalogue","Tetsushi","F",40000
237841,"Varker","Unal","F",55731
428958,"Rijckaert","Huei","F",83250
68283,"Meszaros","Adam","M",40000
38536,"Ishibashi","Hitofumi","F",40000
480907,"Diderrich","Sastry","M",49826
239294,"Peot","Valter","F",50842
244496,"Baranowski","Alenka","F",40000
108739,"Pesch","Gad","M",40000
406541,"Basart","Shih","M",40000
496600,"Imataki","Atreyi","M",40000
89109,"Kemmerer","Eric","F",46727
251426,"Braunmuhl","Debatosh","F",49526
426397,"Schwartzburd","Adil","M",47791
78490,"Isaac","Subhash","F",53105
293260,"Mamelak","Haldun","M",52846
219187,"Schrift","Denis","M",47886
63512,"Sooriamurthi","Mariusz","M",57168
456789,"Chandrasekhar","Poornachandra","M",61263
47759,"Yetto","Hatsukazu","F",48953
266802,"Maquelin","Dante","F",40000
405035,"Rosaz","Munenori","M",40000
220092,"Nitsch","Hirochika","F",73929
404964,"Garrabrants","Jaber","M",83871
495174,"Czaja","Nahla","M",73084
499878,"Llado","Berni","F",55359
203690,"Soloway","Zeljko","M",60940
236456,"Serre","Richara","M",62671
426356,"Boudaillier","Lein","M",40000
18855,"Jonsson","Adib","M",40000
32142,"Pappas","Divier","F",52338
460075,"Schwabacher","Shigeaki","F",44671
453379,"Beausoleil","Aron","F",49736
401026,"Ducloy","Bernice","M",48610
34748,"Majewski","Reinhold","M",40438
23897,"Speckmann","Fan","M",83330
78158,"Wixon","Shaibal","M",63197
296583,"Munro","Fuqing","M",80605
260495,"Azadmanesh","Divine","M",40000
66755,"Lipner","Chinho","M",50422
46173,"Herath","Tzvetan","M",76119
426314,"Feldhoffer","Yurij","F",64779
430647,"Azumi","Tetsushi","M",40000
206642,"Hertweck","Gio","F",40000
214495,"Scallan","Abdelghani","F",74310
86818,"Awdeh","Valeri","F",40000
266279,"Kugler","Pascal","F",43378
89281,"Heinisuo","Arumugam","M",40000
